Year,Season,Data Type,Value
2047,SON,"Rain (Max 5-Day, Ravenswood)",16.932375192642212
2047,SON,"Rain (Max Day, Australia)",2.828889945967939
2047,SON,"Rain (Max Day, Ravenswood)",5.931242942810059
2047,SON,"Rain (Min 5-Day, Australia)",0.1291779360665804
2047,SON,"Rain (Min 5-Day, Ravenswood)",0.0057361985091120005
2047,SON,"Rain (Min Day, Australia)",0.014723506084497712
2047,SON,"Rain (Min Day, Ravenswood)",0.0
2047,SON,"Rain (R10mm, Australia)",0.0
2047,SON,"Rain (R10mm, Ravenswood)",0.0
2047,SON,"Rain (R20mm, Australia)",0.0
2047,SON,"Rain (R20mm, Ravenswood)",0.0
2047,SON,"Rain (Total, Australia)",39.44862973702127
2047,SON,"Rain (Total, Ravenswood)",29.102232693099488
2047,SON,"Temp (5-Day Avg Max, Australia)",38.69333089532289
2047,SON,"Temp (5-Day Avg Max, Ravenswood)",37.90488891601562
2047,SON,"Temp (Average, Australia)",25.772918556392707
2047,SON,"Temp (Average, Ravenswood)",26.233738825871395
2047,SON,"Temp (Avg Max, Australia)",31.7617770680952
2047,SON,"Temp (Avg Max, Ravenswood)",32.53856583479997
2047,SON,"Temp (Days ≥37.0°C ≥3h est, Australia)",7.0
2047,SON,"Temp (Days ≥37.0°C ≥3h est, Ravenswood)",3.0
2047,SON,"Temp (Days ≥40.0°C ≥3h est, Australia)",0.0
2047,SON,"Temp (Days ≥40.0°C ≥3h est, Ravenswood)",0.0
2047,SON,"Temp (Max Day, Australia)",39.21325329291806
2047,SON,"Temp (Max Day, Ravenswood)",40.460357666015625
2047,SON,"Wind (95th Percentile, Australia)",5.864029394353191
2047,SON,"Wind (95th Percentile, Ravenswood)",5.013771057128906
2047,SON,"Wind (Average, Australia)",4.559445952875965
2047,SON,"Wind (Average, Ravenswood)",3.63692868410886
2047,SON,"Wind (Max Day, Australia)",7.146023624399407
2047,SON,"Wind (Max Day, Ravenswood)",5.668182373046875
2048,Annual,"Humidity (Average, Ravenswood)",76.35263570658732
2048,Annual,"Humidity (Average, Ravenswood)",0.876715082392861
2048,Annual,"Rain (CDD, Australia)",69.0
2048,Annual,"Rain (CDD, Ravenswood)",54.0
2048,Annual,"Rain (Max 5-Day, Australia)",39.64938767415065
2048,Annual,"Rain (Max 5-Day, Ravenswood)",249.96947860717773
2048,Annual,"Rain (Max Day, Australia)",10.063558094833564
2048,Annual,"Rain (Max Day, Ravenswood)",125.43392944335938
2048,Annual,"Rain (Min 5-Day, Australia)",0.08863643662187545
2048,Annual,"Rain (Min 5-Day, Ravenswood)",0.007115024733596376
2048,Annual,"Rain (Min Day, Australia)",0.01591888336193143
2048,Annual,"Rain (Min Day, Ravenswood)",0.0
2048,Annual,"Rain (R10mm, Australia)",1.0
2048,Annual,"Rain (R10mm, Ravenswood)",16.0
2048,Annual,"Rain (R20mm, Australia)",0.0
2048,Annual,"Rain (R20mm, Ravenswood)",8.0
2048,Annual,"Rain (Total, Australia)",549.8607914751562
2048,Annual,"Rain (Total, Ravenswood)",910.9324880006899
2048,Annual,"Temp (5-Day Avg Max, Australia)",40.52224323557108
2048,Annual,"Temp (5-Day Avg Max, Ravenswood)",40.754400634765624
2048,Annual,"Temp (Average, Australia)",24.65885819312896
2048,Annual,"Temp (Average, Ravenswood)",24.21868713045381
2048,Annual,"Temp (Avg Max, Australia)",29.85389659886909
2048,Annual,"Temp (Avg Max, Ravenswood)",29.3862623204299
2048,Annual,"Temp (Days ≥37.0°C ≥3h est, Australia)",34.0
2048,Annual,"Temp (Days ≥37.0°C ≥3h est, Ravenswood)",27.0
2048,Annual,"Temp (Days ≥40.0°C ≥3h est, Australia)",6.0
2048,Annual,"Temp (Days ≥40.0°C ≥3h est, Ravenswood)",5.0
2048,Annual,"Temp (Max Day, Australia)",41.39685201580833
2048,Annual,"Temp (Max Day, Ravenswood)",43.371490478515625
2048,Annual,"Wind (95th Percentile, Australia)",5.59802447729062
2048,Annual,"Wind (95th Percentile, Ravenswood)",6.090610504150391
2048,Annual,"Wind (Average, Australia)",4.392942801808236
2048,Annual,"Wind (Average, Ravenswood)",3.477092013333013
2048,Annual,"Wind (Max Day, Australia)",7.187079504893304
2048,Annual,"Wind (Max Day, Ravenswood)",7.471122741699219
2048,DJF,"Humidity (Average, Ravenswood)",58.04546493415747
2048,DJF,"Humidity (Average, Ravenswood)",1.7246320990181656
2048,DJF,"Rain (CDD, Australia)",4.0
2048,DJF,"Rain (CDD, Ravenswood)",19.0
2048,DJF,"Rain (Max 5-Day, Australia)",39.64938767415065
2048,DJF,"Rain (Max 5-Day, Ravenswood)",249.96947860717773
2048,DJF,"Rain (Max Day, Australia)",10.063558094833564
2048,DJF,"Rain (Max Day, Ravenswood)",125.43392944335938
2048,DJF,"Rain (Min 5-Day, Australia)",2.9242457708556944
2048,DJF,"Rain (Min 5-Day, Ravenswood)",0.07327124429866672
2048,DJF,"Rain (Min Day, Australia)",0.35833425527691054
2048,DJF,"Rain (Min Day, Ravenswood)",1.0151488538667763e-07
2048,DJF,"Rain (R10mm, Australia)",1.0
2048,DJF,"Rain (R10mm, Ravenswood)",11.0
2048,DJF,"Rain (R20mm, Australia)",0.0
2048,DJF,"Rain (R20mm, Ravenswood)",4.0
2048,DJF,"Rain (Total, Australia)",340.56078049366806
2048,DJF,"Rain (Total, Ravenswood)",476.4657379598946
2048,DJF,"Temp (5-Day Avg Max, Australia)",38.875149498117466
2048,DJF,"Temp (5-Day Avg Max, Ravenswood)",38.454498291015625
2048,DJF,"Temp (Average, Australia)",30.656193390356858
2048,DJF,"Temp (Average, Ravenswood)",29.207940405541724
2048,DJF,"Temp (Avg Max, Australia)",35.85012771710943
2048,DJF,"Temp (Avg Max, Ravenswood)",34.50686779651013
2048,DJF,"Temp (Days ≥37.0°C ≥3h est, Australia)",30.0
2048,DJF,"Temp (Days ≥37.0°C ≥3h est, Ravenswood)",9.0
2048,DJF,"Temp (Days ≥40.0°C ≥3h est, Australia)",0.0
2048,DJF,"Temp (Days ≥40.0°C ≥3h est, Ravenswood)",0.0
2048,DJF,"Temp (Max Day, Australia)",39.80366293354568
2048,DJF,"Temp (Max Day, Ravenswood)",40.330474853515625
2048,DJF,"Wind (95th Percentile, Australia)",5.715263575374657
2048,DJF,"Wind (95th Percentile, Ravenswood)",5.222686767578125
2048,DJF,"Wind (Average, Australia)",4.6326051293050785
2048,DJF,"Wind (Average, Ravenswood)",3.9385962853064904
2048,DJF,"Wind (Max Day, Australia)",6.1100719823298295
2048,DJF,"Wind (Max Day, Ravenswood)",5.72418212890625
2048,JJA,"Humidity (Average, Ravenswood)",95.82860430433148
2048,JJA,"Humidity (Average, Ravenswood)",0.10410990325133022
2048,JJA,"Rain (CDD, Australia)",43.0
2048,JJA,"Rain (CDD, Ravenswood)",26.0
2048,JJA,"Rain (Max 5-Day, Australia)",15.820711742484445
2048,JJA,"Rain (Max 5-Day, Ravenswood)",35.392580246552825
2048,JJA,"Rain (Max Day, Australia)",5.832311083019508
2048,JJA,"Rain (Max Day, Ravenswood)",31.07452964782715
2048,JJA,"Rain (Min 5-Day, Australia)",0.589836118176079
2048,JJA,"Rain (Min 5-Day, Ravenswood)",0.05613932013589701
2048,JJA,"Rain (Min Day, Australia)",0.05308690061633067
2048,JJA,"Rain (Min Day, Ravenswood)",0.0
2048,JJA,"Rain (R10mm, Australia)",0.0
2048,JJA,"Rain (R10mm, Ravenswood)",1.0
2048,JJA,"Rain (R20mm, Australia)",0.0
2048,JJA,"Rain (R20mm, Ravenswood)",1.0
2048,JJA,"Rain (Total, Australia)",68.13374651180874
2048,JJA,"Rain (Total, Ravenswood)",89.4213312964283
2048,JJA,"Temp (5-Day Avg Max, Australia)",25.947674918204058
2048,JJA,"Temp (5-Day Avg Max, Ravenswood)",26.882281494140624
2048,JJA,"Temp (Average, Australia)",16.753899879082905
2048,JJA,"Temp (Average, Ravenswood)",18.901652460512906
2048,JJA,"Temp (Avg Max, Australia)",21.686554004576728
2048,JJA,"Temp (Avg Max, Ravenswood)",23.877909784731656
2048,JJA,"Temp (Days ≥37.0°C ≥3h est, Australia)",0.0
2048,JJA,"Temp (Days ≥37.0°C ≥3h est, Ravenswood)",0.0
2048,JJA,"Temp (Days ≥40.0°C ≥3h est, Australia)",0.0
2048,JJA,"Temp (Days ≥40.0°C ≥3h est, Ravenswood)",0.0
2048,JJA,"Temp (Max Day, Australia)",27.380386504643855
2048,JJA,"Temp (Max Day, Ravenswood)",27.540191650390625
2048,JJA,"Wind (95th Percentile, Australia)",5.304890969302815
2048,JJA,"Wind (95th Percentile, Ravenswood)",5.417731857299805
2048,JJA,"Wind (Average, Australia)",4.117690108148954
2048,JJA,"Wind (Average, Ravenswood)",2.9235883795696758
2048,JJA,"Wind (Max Day, Australia)",6.093805125727131
2048,JJA,"Wind (Max Day, Ravenswood)",6.228096008300781
2048,MAM,"Humidity (Average, Ravenswood)",80.13813326320447
2048,MAM,"Humidity (Average, Ravenswood)",0.6074080526382051
2048,MAM,"Rain (CDD, Australia)",25.0
2048,MAM,"Rain (CDD, Ravenswood)",42.0
2048,MAM,"Rain (Max 5-Day, Australia)",27.88163196645336
2048,MAM,"Rain (Max 5-Day, Ravenswood)",159.71521759033203
2048,MAM,"Rain (Max Day, Australia)",6.546132797717872
2048,MAM,"Rain (Max Day, Ravenswood)",88.85209655761719
2048,MAM,"Rain (Min 5-Day, Australia)",0.8362982179837074
2048,MAM,"Rain (Min 5-Day, Ravenswood)",0.15841156523709957
2048,MAM,"Rain (Min Day, Australia)",0.09016518593543617
2048,MAM,"Rain (Min Day, Ravenswood)",3.5229802473717153e-13
2048,MAM,"Rain (R10mm, Australia)",0.0
2048,MAM,"Rain (R10mm, Ravenswood)",5.0
2048,MAM,"Rain (R20mm, Australia)",0.0
2048,MAM,"Rain (R20mm, Ravenswood)",3.0
2048,MAM,"Rain (Total, Australia)",115.99516801194459
2048,MAM,"Rain (Total, Ravenswood)",340.16728204302524
2048,MAM,"Temp (5-Day Avg Max, Australia)",35.61602629900489
2048,MAM,"Temp (5-Day Avg Max, Ravenswood)",31.091705322265625
2048,MAM,"Temp (Average, Australia)",25.667387930052087
2048,MAM,"Temp (Average, Ravenswood)",23.65987893809443
2048,MAM,"Temp (Avg Max, Australia)",30.513884975310813
2048,MAM,"Temp (Avg Max, Ravenswood)",27.684473452360734
2048,MAM,"Temp (Days ≥37.0°C ≥3h est, Australia)",0.0
2048,MAM,"Temp (Days ≥37.0°C ≥3h est, Ravenswood)",0.0
2048,MAM,"Temp (Days ≥40.0°C ≥3h est, Australia)",0.0
2048,MAM,"Temp (Days ≥40.0°C ≥3h est, Ravenswood)",0.0
2048,MAM,"Temp (Max Day, Australia)",36.019926004283874
2048,MAM,"Temp (Max Day, Ravenswood)",31.978179931640625
2048,MAM,"Wind (95th Percentile, Australia)",5.382245086535888
2048,MAM,"Wind (95th Percentile, Ravenswood)",6.691306304931642
2048,MAM,"Wind (Average, Australia)",4.123269789924057
2048,MAM,"Wind (Average, Ravenswood)",3.6442378500233525
2048,MAM,"Wind (Max Day, Australia)",5.687931734558434
2048,MAM,"Wind (Max Day, Ravenswood)",7.471122741699219
2048,SON,"Humidity (Average, Ravenswood)",73.35667415342067
2048,SON,"Humidity (Average, Ravenswood)",0.9082376434758407
2048,SON,"Rain (CDD, Australia)",54.0
2048,SON,"Rain (CDD, Ravenswood)",37.0
2048,SON,"Rain (Max 5-Day, Australia)",11.065625480451352
2048,SON,"Rain (Max 5-Day, Ravenswood)",17.941897869110107
2048,SON,"Rain (Max Day, Australia)",2.9219081907529807
2048,SON,"Rain (Max Day, Ravenswood)",11.385831832885742
2048,SON,"Rain (Min 5-Day, Australia)",0.08863643662187545
2048,SON,"Rain (Min 5-Day, Ravenswood)",0.007115024733596376
2048,SON,"Rain (Min Day, Australia)",0.01591888336193143
2048,SON,"Rain (Min Day, Ravenswood)",0.0
2048,SON,"Rain (R10mm, Australia)",0.0
2048,SON,"Rain (R10mm, Ravenswood)",1.0
2048,SON,"Rain (R20mm, Australia)",0.0
2048,SON,"Rain (R20mm, Ravenswood)",0.0
2048,SON,"Rain (Total, Australia)",55.140882114113616
2048,SON,"Rain (Total, Ravenswood)",32.76128678063001
2048,SON,"Temp (5-Day Avg Max, Australia)",36.9693062384459
2048,SON,"Temp (5-Day Avg Max, Ravenswood)",36.90767211914063
2048,SON,"Temp (Average, Australia)",25.468502439726432
2048,SON,"Temp (Average, Ravenswood)",24.498070685418096
2048,SON,"Temp (Avg Max, Australia)",31.252789217838874
2048,SON,"Temp (Avg Max, Ravenswood)",30.612127283117275
2048,SON,"Temp (Days ≥37.0°C ≥3h est, Australia)",2.0
2048,SON,"Temp (Days ≥37.0°C ≥3h est, Ravenswood)",2.0
2048,SON,"Temp (Days ≥40.0°C ≥3h est, Australia)",0.0
2048,SON,"Temp (Days ≥40.0°C ≥3h est, Ravenswood)",0.0
2048,SON,"Temp (Max Day, Australia)",37.73675467965749
2048,SON,"Temp (Max Day, Ravenswood)",39.761138916015625
2048,SON,"Wind (95th Percentile, Australia)",5.52403160771032
2048,SON,"Wind (95th Percentile, Ravenswood)",5.910686492919922
2048,SON,"Wind (Average, Australia)",4.654405507402326
2048,SON,"Wind (Average, Ravenswood)",3.6539076081999053
2048,SON,"Wind (Max Day, Australia)",6.853018241147592
2048,SON,"Wind (Max Day, Ravenswood)",7.2945404052734375
2049,Annual,"Humidity (Average, Ravenswood)",71.17921038572706
2049,Annual,"Humidity (Average, Ravenswood)",1.1080908816856823
2049,Annual,"Rain (CDD, Australia)",27.0
2049,Annual,"Rain (CDD, Ravenswood)",38.0
2049,Annual,"Rain (Max 5-Day, Australia)",21.000637731845988
2049,Annual,"Rain (Max 5-Day, Ravenswood)",139.8560495376587
2049,Annual,"Rain (Max Day, Australia)",7.058952466663353
2049,Annual,"Rain (Max Day, Ravenswood)",59.21384048461914
2049,Annual,"Rain (Min 5-Day, Australia)",0.4856927695505264
2049,Annual,"Rain (Min 5-Day, Ravenswood)",0.024026463739573956
2049,Annual,"Rain (Min Day, Australia)",0.016376251936301583
2049,Annual,"Rain (Min Day, Ravenswood)",0.0
2049,Annual,"Rain (R10mm, Australia)",0.0
2049,Annual,"Rain (R10mm, Ravenswood)",14.0
2049,Annual,"Rain (R20mm, Australia)",0.0
2049,Annual,"Rain (R20mm, Ravenswood)",6.0
2049,Annual,"Rain (Total, Australia)",497.4297454500528
2049,Annual,"Rain (Total, Ravenswood)",653.955677099096
2049,Annual,"Temp (5-Day Avg Max, Australia)",40.518855918183434
2049,Annual,"Temp (5-Day Avg Max, Ravenswood)",40.823785400390626
2049,Annual,"Temp (Average, Australia)",25.145906564300454
2049,Annual,"Temp (Average, Ravenswood)",25.66197233853275
2049,Annual,"Temp (Avg Max, Australia)",30.338469677475015
2049,Annual,"Temp (Avg Max, Ravenswood)",30.795087840459118
2049,Annual,"Temp (Days ≥37.0°C ≥3h est, Australia)",54.0
2049,Annual,"Temp (Days ≥37.0°C ≥3h est, Ravenswood)",37.0
2049,Annual,"Temp (Days ≥40.0°C ≥3h est, Australia)",2.0
2049,Annual,"Temp (Days ≥40.0°C ≥3h est, Ravenswood)",7.0
2049,Annual,"Temp (Max Day, Australia)",41.14330384549567
2049,Annual,"Temp (Max Day, Ravenswood)",43.001373291015625
2049,Annual,"Wind (95th Percentile, Australia)",5.881716630989972
2049,Annual,"Wind (95th Percentile, Ravenswood)",5.976388549804688
2049,Annual,"Wind (Average, Australia)",4.537599541657841
2049,Annual,"Wind (Average, Ravenswood)",3.6583711598017445
2049,Annual,"Wind (Max Day, Australia)",7.340482638185267
2049,Annual,"Wind (Max Day, Ravenswood)",8.727127075195312
2049,DJF,"Humidity (Average, Ravenswood)",52.29573819733231
2049,DJF,"Humidity (Average, Ravenswood)",2.1928943141054877
2049,DJF,"Rain (CDD, Australia)",12.0
2049,DJF,"Rain (CDD, Ravenswood)",21.0
2049,DJF,"Rain (Max 5-Day, Australia)",17.248268230927533
2049,DJF,"Rain (Max 5-Day, Ravenswood)",139.8560495376587
2049,DJF,"Rain (Max Day, Australia)",4.059115509520172
2049,DJF,"Rain (Max Day, Ravenswood)",59.21384048461914
2049,DJF,"Rain (Min 5-Day, Australia)",1.2698098232681883
2049,DJF,"Rain (Min 5-Day, Ravenswood)",0.050642909947782755
2049,DJF,"Rain (Min Day, Australia)",0.1375862052450064
2049,DJF,"Rain (Min Day, Ravenswood)",0.0025279030669480562
2049,DJF,"Rain (R10mm, Australia)",0.0
2049,DJF,"Rain (R10mm, Ravenswood)",3.0
2049,DJF,"Rain (R20mm, Australia)",0.0
2049,DJF,"Rain (R20mm, Ravenswood)",3.0
2049,DJF,"Rain (Total, Australia)",128.81077984633035
2049,DJF,"Rain (Total, Ravenswood)",188.3603236710187
2049,DJF,"Temp (5-Day Avg Max, Australia)",40.52224323557108
2049,DJF,"Temp (5-Day Avg Max, Ravenswood)",40.823785400390626
2049,DJF,"Temp (Average, Australia)",32.33619114076914
2049,DJF,"Temp (Average, Ravenswood)",31.00165269639757
2049,DJF,"Temp (Avg Max, Australia)",38.204657382327476
2049,DJF,"Temp (Avg Max, Ravenswood)",37.26960245768229
2049,DJF,"Temp (Days ≥37.0°C ≥3h est, Australia)",63.0
2049,DJF,"Temp (Days ≥37.0°C ≥3h est, Ravenswood)",52.0
2049,DJF,"Temp (Days ≥40.0°C ≥3h est, Australia)",8.0
2049,DJF,"Temp (Days ≥40.0°C ≥3h est, Ravenswood)",12.0
2049,DJF,"Temp (Max Day, Australia)",41.39685201580833
2049,DJF,"Temp (Max Day, Ravenswood)",43.371490478515625
2049,DJF,"Wind (95th Percentile, Australia)",6.0185057060217195
2049,DJF,"Wind (95th Percentile, Ravenswood)",6.901884460449216
2049,DJF,"Wind (Average, Australia)",4.852254511515978
2049,DJF,"Wind (Average, Ravenswood)",4.120368279351128
2049,DJF,"Wind (Max Day, Australia)",7.187079504893304
2049,DJF,"Wind (Max Day, Ravenswood)",8.727127075195312
2049,JJA,"Humidity (Average, Ravenswood)",91.73645636458949
2049,JJA,"Humidity (Average, Ravenswood)",0.2179654391958175
2049,JJA,"Rain (CDD, Australia)",14.0
2049,JJA,"Rain (CDD, Ravenswood)",32.0
2049,JJA,"Rain (Max 5-Day, Australia)",16.36008422485291
2049,JJA,"Rain (Max 5-Day, Ravenswood)",22.29136824607849
2049,JJA,"Rain (Max Day, Australia)",4.290689725585804
2049,JJA,"Rain (Max Day, Ravenswood)",14.78195858001709
2049,JJA,"Rain (Min 5-Day, Australia)",0.6540241093646948
2049,JJA,"Rain (Min 5-Day, Ravenswood)",0.024026463739573956
2049,JJA,"Rain (Min Day, Australia)",0.06890859631330984
2049,JJA,"Rain (Min Day, Ravenswood)",0.0
2049,JJA,"Rain (R10mm, Australia)",0.0
2049,JJA,"Rain (R10mm, Ravenswood)",1.0
2049,JJA,"Rain (R20mm, Australia)",0.0
2049,JJA,"Rain (R20mm, Ravenswood)",0.0
2049,JJA,"Rain (Total, Australia)",86.77051528069347
2049,JJA,"Rain (Total, Ravenswood)",79.87761080122739
2049,JJA,"Temp (5-Day Avg Max, Australia)",27.876441116461603
2049,JJA,"Temp (5-Day Avg Max, Ravenswood)",30.053082275390626
2049,JJA,"Temp (Average, Australia)",17.850769680523385
2049,JJA,"Temp (Average, Ravenswood)",20.31355484672215
2049,JJA,"Temp (Avg Max, Australia)",22.5239367352135
2049,JJA,"Temp (Avg Max, Ravenswood)",25.064027205757473
2049,JJA,"Temp (Days ≥37.0°C ≥3h est, Australia)",0.0
2049,JJA,"Temp (Days ≥37.0°C ≥3h est, Ravenswood)",0.0
2049,JJA,"Temp (Days ≥40.0°C ≥3h est, Australia)",0.0
2049,JJA,"Temp (Days ≥40.0°C ≥3h est, Ravenswood)",0.0
2049,JJA,"Temp (Max Day, Australia)",28.096481742175037
2049,JJA,"Temp (Max Day, Ravenswood)",32.746978759765625
2049,JJA,"Wind (95th Percentile, Australia)",5.651774345294039
2049,JJA,"Wind (95th Percentile, Ravenswood)",6.09588966369629
2049,JJA,"Wind (Average, Australia)",4.3302580552982155
2049,JJA,"Wind (Average, Ravenswood)",3.52691882589589
2049,JJA,"Wind (Max Day, Australia)",7.340482638185267
2049,JJA,"Wind (Max Day, Ravenswood)",7.421058654785156
2049,MAM,"Humidity (Average, Ravenswood)",67.84335149826329
2049,MAM,"Humidity (Average, Ravenswood)",1.1816540549136203
2049,MAM,"Rain (CDD, Australia)",23.0
2049,MAM,"Rain (CDD, Ravenswood)",36.0
2049,MAM,"Rain (Max 5-Day, Australia)",16.664209228756267
2049,MAM,"Rain (Max 5-Day, Ravenswood)",27.66953134536743
2049,MAM,"Rain (Max Day, Australia)",5.442462396597959
2049,MAM,"Rain (Max Day, Ravenswood)",8.44118881225586
2049,MAM,"Rain (Min 5-Day, Australia)",1.4025971496447591
2049,MAM,"Rain (Min 5-Day, Ravenswood)",0.16064955422189087
2049,MAM,"Rain (Min Day, Australia)",0.13058947922088698
2049,MAM,"Rain (Min Day, Ravenswood)",0.0
2049,MAM,"Rain (R10mm, Australia)",0.0
2049,MAM,"Rain (R10mm, Ravenswood)",0.0
2049,MAM,"Rain (R20mm, Australia)",0.0
2049,MAM,"Rain (R20mm, Ravenswood)",0.0
2049,MAM,"Rain (Total, Australia)",100.65742747829066
2049,MAM,"Rain (Total, Ravenswood)",64.59848970122766
2049,MAM,"Temp (5-Day Avg Max, Australia)",38.556181570697696
2049,MAM,"Temp (5-Day Avg Max, Ravenswood)",35.970953369140624
2049,MAM,"Temp (Average, Australia)",26.083981861390054
2049,MAM,"Temp (Average, Ravenswood)",26.422515869140625
2049,MAM,"Temp (Avg Max, Australia)",31.05340020901643
2049,MAM,"Temp (Avg Max, Ravenswood)",31.16416997494905
2049,MAM,"Temp (Days ≥37.0°C ≥3h est, Australia)",4.0
2049,MAM,"Temp (Days ≥37.0°C ≥3h est, Ravenswood)",1.0
2049,MAM,"Temp (Days ≥40.0°C ≥3h est, Australia)",0.0
2049,MAM,"Temp (Days ≥40.0°C ≥3h est, Ravenswood)",0.0
2049,MAM,"Temp (Max Day, Australia)",38.68660234581765
2049,MAM,"Temp (Max Day, Ravenswood)",37.543609619140625
2049,MAM,"Wind (95th Percentile, Australia)",5.778495947181196
2049,MAM,"Wind (95th Percentile, Ravenswood)",6.07834701538086
2049,MAM,"Wind (Average, Australia)",4.377111661670204
2049,MAM,"Wind (Average, Ravenswood)",3.9839682371720024
2049,MAM,"Wind (Max Day, Australia)",6.737378083395116
2049,MAM,"Wind (Max Day, Ravenswood)",7.112876892089844
2049,SON,"Humidity (Average, Ravenswood)",69.56957200792728
2049,SON,"Humidity (Average, Ravenswood)",1.0642438143728308
2049,SON,"Rain (CDD, Australia)",27.0
2049,SON,"Rain (CDD, Ravenswood)",26.0
2049,SON,"Rain (Max 5-Day, Australia)",21.000637731845988
2049,SON,"Rain (Max 5-Day, Ravenswood)",89.00983262062073
2049,SON,"Rain (Max Day, Australia)",7.058952466663353
2049,SON,"Rain (Max Day, Ravenswood)",55.56105041503906
2049,SON,"Rain (Min 5-Day, Australia)",0.4856927695505264
2049,SON,"Rain (Min 5-Day, Ravenswood)",0.049220209708437324
2049,SON,"Rain (Min Day, Australia)",0.016376251936301583
2049,SON,"Rain (Min Day, Ravenswood)",0.0005302876234054565
2049,SON,"Rain (R10mm, Australia)",0.0
2049,SON,"Rain (R10mm, Ravenswood)",5.0
2049,SON,"Rain (R20mm, Australia)",0.0
2049,SON,"Rain (R20mm, Ravenswood)",2.0
2049,SON,"Rain (Total, Australia)",133.39947471803512
2049,SON,"Rain (Total, Ravenswood)",158.6267761212075
2049,SON,"Temp (5-Day Avg Max, Australia)",34.04593660812824
2049,SON,"Temp (5-Day Avg Max, Ravenswood)",35.277349853515624
2049,SON,"Temp (Average, Australia)",24.897122718483143
2049,SON,"Temp (Average, Ravenswood)",25.776680747231286
2049,SON,"Temp (Avg Max, Australia)",30.357566707348404
2049,SON,"Temp (Avg Max, Ravenswood)",31.2006108210637
2049,SON,"Temp (Days ≥37.0°C ≥3h est, Australia)",0.0
2049,SON,"Temp (Days ≥37.0°C ≥3h est, Ravenswood)",0.0
2049,SON,"Temp (Days ≥40.0°C ≥3h est, Australia)",0.0
2049,SON,"Temp (Days ≥40.0°C ≥3h est, Ravenswood)",0.0
2049,SON,"Temp (Max Day, Australia)",34.6756284416833
2049,SON,"Temp (Max Day, Ravenswood)",36.350738525390625
2049,SON,"Wind (95th Percentile, Australia)",5.714296751495964
2049,SON,"Wind (95th Percentile, Ravenswood)",5.043815612792969
2049,SON,"Wind (Average, Australia)",4.670043239726143
2049,SON,"Wind (Average, Ravenswood)",3.4095582228440504
2049,SON,"Wind (Max Day, Australia)",6.192578660450619
2049,SON,"Wind (Max Day, Ravenswood)",5.553672790527344
2050,Annual,"Humidity (Average, Ravenswood)",76.88122047842113
2050,Annual,"Humidity (Average, Ravenswood)",0.8461948363852079
2050,Annual,"Rain (CDD, Australia)",52.0
2050,Annual,"Rain (CDD, Ravenswood)",61.0
2050,Annual,"Rain (Max 5-Day, Australia)",38.001401504849284
2050,Annual,"Rain (Max 5-Day, Ravenswood)",108.41562676429749
2050,Annual,"Rain (Max Day, Australia)",8.327756610732465
2050,Annual,"Rain (Max Day, Ravenswood)",63.997920989990234
2050,Annual,"Rain (Min 5-Day, Australia)",0.28823289619924874
2050,Annual,"Rain (Min 5-Day, Ravenswood)",0.003926936978345452
2050,Annual,"Rain (Min Day, Australia)",0.022133113526664968
2050,Annual,"Rain (Min Day, Ravenswood)",0.0
2050,Annual,"Rain (R10mm, Australia)",0.0
2050,Annual,"Rain (R10mm, Ravenswood)",22.0
2050,Annual,"Rain (R20mm, Australia)",0.0
2050,Annual,"Rain (R20mm, Ravenswood)",12.0
2050,Annual,"Rain (Total, Australia)",501.0741965703779
2050,Annual,"Rain (Total, Ravenswood)",916.3024617195263
2050,Annual,"Temp (5-Day Avg Max, Australia)",39.8959758830252
2050,Annual,"Temp (5-Day Avg Max, Ravenswood)",38.983306884765625
2050,Annual,"Temp (Average, Australia)",24.56490864942911
2050,Annual,"Temp (Average, Ravenswood)",23.934889451118366
2050,Annual,"Temp (Avg Max, Australia)",29.89513982715549
2050,Annual,"Temp (Avg Max, Ravenswood)",28.705039413661172
2050,Annual,"Temp (Days ≥37.0°C ≥3h est, Australia)",27.0
2050,Annual,"Temp (Days ≥37.0°C ≥3h est, Ravenswood)",14.0
2050,Annual,"Temp (Days ≥40.0°C ≥3h est, Australia)",0.0
2050,Annual,"Temp (Days ≥40.0°C ≥3h est, Ravenswood)",1.0
2050,Annual,"Temp (Max Day, Australia)",40.123442324632244
2050,Annual,"Temp (Max Day, Ravenswood)",40.957916259765625
2050,Annual,"Wind (95th Percentile, Australia)",5.840534500735357
2050,Annual,"Wind (95th Percentile, Ravenswood)",5.491061401367188
2050,Annual,"Wind (Average, Australia)",4.375866772356003
2050,Annual,"Wind (Average, Ravenswood)",3.4393745317851026
2050,Annual,"Wind (Max Day, Australia)",6.892898734264291
2050,Annual,"Wind (Max Day, Ravenswood)",9.300521850585938
2050,DJF,"Humidity (Average, Ravenswood)",62.94313486718934
2050,DJF,"Humidity (Average, Ravenswood)",1.4394007609360304
2050,DJF,"Rain (CDD, Australia)",6.0
2050,DJF,"Rain (CDD, Ravenswood)",8.0
2050,DJF,"Rain (Max 5-Day, Australia)",38.001401504849284
2050,DJF,"Rain (Max 5-Day, Ravenswood)",81.16537857055664
2050,DJF,"Rain (Max Day, Australia)",8.327756610732465
2050,DJF,"Rain (Max Day, Ravenswood)",45.81698989868164
2050,DJF,"Rain (Min 5-Day, Australia)",3.10658920049618
